Credit_Score,Pais,Genero,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Churn
678,FRANCE,Male,40.0,4,0.0,2,1.0,0.0,14788483.0,0.0
747,FRANCE,Male,40.0,3,0.0,1,0.0,0.0,5781784.0,0.0
769,FRANCE,Female,40.0,4,0.0,2,0.0,0.0,16185498.0,0.0
803,FRANCE,Male,40.0,3,0.0,1,0.0,0.0,14135911.0,0.0
595,FRANCE,Female,40.0,8,0.0,1,0.0,1.0,924185.0,0.0
551,FRANCE,Female,40.0,5,86172.81,1,1.0,1.0,11727949.0,0.0
632,FRANCE,Female,40.0,6,125437.69,1,0.0,0.0,1097425.0,0.0
629,FRANCE,Male,40.0,6,0.0,2,1.0,0.0,14613468.0,0.0
601,FRANCE,Female,40.0,6,150777.02,1,1.0,1.0,5786729.0,0.0
651,FRANCE,Female,40.0,10,0.0,2,0.0,0.0,14366844.0,0.0
645,FRANCE,Female,40.0,6,0.0,1,1.0,0.0,16013242.0,0.0
717,FRANCE,Male,40.0,4,95297.11,1,0.0,0.0,17151584.0,0.0
756,FRANCE,Female,40.0,8,148200.72,1,1.0,0.0,19458448.0,0.0
662,FRANCE,Male,40.0,0,0.0,1,1.0,0.0,16793181.0,0.0
644,FRANCE,Female,40.0,10,0.0,1,1.0,0.0,16808053.0,1.0
656,FRANCE,Female,40.0,1,86055.13,1,0.0,0.0,11257202.0,0.0
658,FRANCE,Male,40.0,9,0.0,3,1.0,1.0,3880203.0,0.0
679,FRANCE,Female,40.0,7,0.0,2,1.0,0.0,19320944.0,0.0
564,FRANCE,Female,40.0,7,0.0,2,1.0,1.0,11999652.0,0.0
641,FRANCE,Female,40.0,0,141325.56,1,0.0,1.0,9382578.0,0.0
699,FRANCE,Male,40.0,1,0.0,2,1.0,1.0,12387051.0,0.0
730,FRANCE,Male,40.0,3,0.0,2,1.0,1.0,10973373.0,0.0
598,FRANCE,Female,40.0,3,0.0,2,1.0,0.0,13185396.0,0.0
698,FRANCE,Female,40.0,1,94920.71,1,1.0,1.0,403399.0,1.0
850,FRANCE,Male,40.0,6,97339.99,1,1.0,0.0,10998809.0,0.0
600,FRANCE,Male,40.0,1,98877.95,1,1.0,0.0,13297321.0,0.0
557,FRANCE,Male,40.0,4,0.0,2,1.0,0.0,7084958.0,0.0
714,FRANCE,Female,40.0,9,0.0,2,0.0,0.0,7663738.0,0.0
658,FRANCE,Female,40.0,7,140596.95,1,1.0,1.0,13545902.0,0.0
578,FRANCE,Male,40.0,2,0.0,2,0.0,1.0,17694596.0,0.0
700,FRANCE,Male,40.0,9,0.0,2,1.0,0.0,114002.0,0.0
654,FRANCE,Female,40.0,6,0.0,2,1.0,1.0,1812045.0,0.0
744,FRANCE,Male,40.0,4,0.0,1,1.0,0.0,17443548.0,0.0
503,FRANCE,Male,40.0,6,0.0,1,1.0,1.0,4772933.0,0.0
678,FRANCE,Male,40.0,8,0.0,2,1.0,1.0,14362831.0,1.0
739,FRANCE,Male,40.0,4,0.0,1,0.0,0.0,17332165.0,0.0
635,FRANCE,Female,40.0,6,0.0,2,0.0,1.0,7573257.0,0.0
728,FRANCE,Male,40.0,0,100628.0,1,1.0,1.0,11052771.0,0.0
635,FRANCE,Male,40.0,8,0.0,2,1.0,1.0,14293583.0,0.0
699,FRANCE,Female,40.0,7,0.0,1,1.0,1.0,10378728.0,0.0
850,FRANCE,Female,40.0,0,127299.34,2,1.0,0.0,5155343.0,1.0
675,FRANCE,Male,40.0,9,0.0,2,1.0,0.0,9487156.0,0.0
705,FRANCE,Male,40.0,6,119706.22,1,1.0,1.0,8377971.0,0.0
593,FRANCE,Male,40.0,4,0.0,2,1.0,1.0,284074.0,0.0
663,FRANCE,Female,40.0,1,125265.61,1,1.0,1.0,794140.0,0.0
571,FRANCE,Male,40.0,3,112896.86,1,1.0,0.0,12140253.0,0.0
582,FRANCE,Female,40.0,9,0.0,2,1.0,1.0,6095445.0,0.0
624,FRANCE,Male,40.0,3,0.0,1,1.0,1.0,1211511.0,0.0
718,FRANCE,Male,40.0,1,0.0,1,1.0,0.0,5347802.0,1.0
611,FRANCE,Male,40.0,7,135519.59,1,1.0,1.0,12998093.0,0.0
675,FRANCE,Female,40.0,5,0.0,2,1.0,1.0,8552572.0,0.0
490,FRANCE,Female,40.0,4,116465.53,1,0.0,0.0,2443577.0,0.0
597,FRANCE,Female,40.0,6,0.0,2,0.0,1.0,12258429.0,0.0
665,FRANCE,Male,40.0,8,133658.24,1,1.0,0.0,9017483.0,0.0
745,FRANCE,Male,40.0,5,0.0,2,1.0,0.0,18226601.0,0.0
639,FRANCE,Male,40.0,1,0.0,2,1.0,1.0,47918.0,0.0
708,FRANCE,Female,40.0,6,0.0,2,1.0,1.0,16557454.0,0.0
481,FRANCE,Female,40.0,8,0.0,1,1.0,1.0,3231993.0,0.0
714,FRANCE,Male,40.0,5,0.0,2,1.0,1.0,7246225.0,0.0
674,FRANCE,Male,40.0,0,115888.04,1,1.0,0.0,17762401.0,0.0
650,FRANCE,Male,40.0,1,0.0,2,0.0,1.0,13490158.0,0.0
711,FRANCE,Female,40.0,1,0.0,2,1.0,0.0,13191948.0,0.0
685,FRANCE,Female,40.0,4,0.0,2,1.0,0.0,14771583.0,0.0
662,FRANCE,Male,40.0,1,0.0,2,1.0,0.0,7137992.0,0.0
652,FRANCE,Female,40.0,3,0.0,2,1.0,1.0,10965912.0,0.0
709,FRANCE,Female,40.0,2,0.0,1,0.0,0.0,9287684.0,0.0
694,FRANCE,Male,40.0,5,0.0,2,1.0,0.0,17678039.0,0.0
577,FRANCE,Male,40.0,1,0.0,2,1.0,0.0,1999831.0,0.0
634,FRANCE,Female,40.0,3,0.0,2,1.0,1.0,6379587.0,0.0
493,FRANCE,Male,40.0,5,0.0,2,1.0,0.0,14961417.0,1.0
687,FRANCE,Male,40.0,8,0.0,2,0.0,1.0,8741274.0,0.0
768,FRANCE,Female,40.0,7,0.0,2,0.0,1.0,6908046.0,0.0
744,FRANCE,Male,40.0,5,134796.85,1,1.0,1.0,1307896.0,0.0
745,FRANCE,Male,40.0,5,120654.68,1,1.0,1.0,8229081.0,0.0
679,FRANCE,Male,40.0,8,0.0,1,1.0,1.0,13176846.0,0.0
724,FRANCE,Male,40.0,7,0.0,2,1.0,1.0,14429097.0,0.0
709,FRANCE,Female,40.0,2,0.0,2,0.0,0.0,140858.0,0.0
645,FRANCE,Male,40.0,1,144976.3,1,1.0,1.0,718301.0,0.0
604,FRANCE,Male,40.0,1,0.0,2,1.0,1.0,5447448.0,0.0
559,FRANCE,Male,40.0,5,0.0,1,0.0,1.0,647319.0,0.0
567,FRANCE,Male,40.0,1,77526.66,1,1.0,1.0,16081085.0,0.0
697,FRANCE,Female,40.0,5,0.0,2,1.0,0.0,11963869.0,0.0
774,FRANCE,Female,40.0,9,0.0,1,0.0,1.0,1799294.0,0.0
773,FRANCE,Female,40.0,5,0.0,2,1.0,0.0,8490242.0,0.0
656,FRANCE,Male,40.0,7,0.0,2,1.0,1.0,8657546.0,0.0
662,FRANCE,Male,40.0,5,99799.76,1,1.0,1.0,13256288.0,0.0
678,FRANCE,Male,40.0,2,0.0,2,1.0,0.0,18780059.0,0.0
684,FRANCE,Female,40.0,7,0.0,2,1.0,1.0,14665211.0,0.0
779,FRANCE,Male,40.0,6,0.0,2,1.0,0.0,13779463.0,0.0
754,FRANCE,Male,40.0,8,98765.84,1,1.0,0.0,10376455.0,0.0
488,FRANCE,Female,40.0,7,132867.9,1,1.0,0.0,4741215.0,0.0
628,FRANCE,Female,40.0,9,143393.07,1,1.0,0.0,8129809.0,1.0
573,FRANCE,Male,40.0,8,152097.55,1,1.0,1.0,11234922.0,0.0
676,FRANCE,Male,40.0,8,0.0,2,1.0,0.0,5195982.0,0.0
578,FRANCE,Male,40.0,1,0.0,2,0.0,1.0,15884549.0,0.0
662,FRANCE,Male,40.0,5,115286.68,1,1.0,0.0,14958792.0,0.0
732,FRANCE,Male,40.0,4,0.0,1,1.0,1.0,13509358.0,0.0
775,FRANCE,Male,40.0,8,0.0,1,1.0,1.0,9291471.0,0.0
756,FRANCE,Female,40.0,1,0.0,1,0.0,0.0,12106189.0,1.0
507,FRANCE,Male,40.0,6,0.0,2,0.0,0.0,1116980.0,0.0
706,FRANCE,Male,40.0,6,0.0,2,0.0,1.0,10873296.0,0.0
618,FRANCE,Female,40.0,5,139180.97,2,0.0,1.0,14249204.0,0.0
711,FRANCE,Female,40.0,4,0.0,1,1.0,0.0,5134539.0,1.0
511,FRANCE,Male,40.0,3,83888.54,1,0.0,1.0,17384489.0,0.0
600,FRANCE,Male,40.0,5,122451.46,1,1.0,1.0,6780383.0,0.0
733,FRANCE,Female,40.0,4,0.0,2,1.0,1.0,12407171.0,0.0
539,FRANCE,Male,40.0,5,121688.73,1,1.0,1.0,6926372.0,0.0
796,FRANCE,Male,40.0,6,0.0,1,1.0,0.0,19473328.0,0.0
648,FRANCE,Female,40.0,3,114450.24,1,1.0,1.0,9477772.0,0.0
825,FRANCE,Male,40.0,6,132308.22,1,0.0,1.0,1171225.0,0.0
719,FRANCE,Female,40.0,4,0.0,2,1.0,0.0,8695072.0,0.0
599,FRANCE,Female,40.0,8,0.0,1,1.0,0.0,12653592.0,1.0
639,FRANCE,Male,40.0,8,0.0,1,1.0,0.0,1295255.0,0.0
669,FRANCE,Male,40.0,10,0.0,2,1.0,0.0,19350293.0,0.0
775,FRANCE,Female,40.0,9,0.0,2,0.0,1.0,5897861.0,0.0
576,FRANCE,Male,40.0,2,200322.45,1,1.0,0.0,11324473.0,0.0
490,FRANCE,Female,40.0,1,0.0,1,1.0,0.0,4959419.0,0.0
652,FRANCE,Male,40.0,9,0.0,2,1.0,1.0,10061504.0,0.0
811,FRANCE,Male,40.0,1,0.0,1,1.0,1.0,1217650.0,0.0
695,FRANCE,Female,40.0,7,132598.18,1,1.0,0.0,6145097.0,1.0
660,FRANCE,Male,40.0,1,131754.11,1,1.0,0.0,3876161.0,0.0
519,FRANCE,Female,40.0,2,0.0,2,1.0,1.0,6098821.0,0.0
646,FRANCE,Female,40.0,9,0.0,2,1.0,1.0,12584886.0,0.0
563,FRANCE,Female,40.0,7,0.0,2,1.0,1.0,14458429.0,0.0
676,FRANCE,Male,40.0,4,0.0,2,1.0,0.0,849078.0,0.0
528,FRANCE,Female,40.0,10,0.0,2,1.0,0.0,13703706.0,0.0
684,FRANCE,Female,40.0,1,0.0,2,1.0,1.0,1412105.0,0.0
730,FRANCE,Female,40.0,5,0.0,2,1.0,0.0,16669282.0,0.0
653,FRANCE,Female,40.0,4,0.0,2,1.0,0.0,12982689.0,0.0
581,FRANCE,Male,40.0,7,128509.63,1,1.0,1.0,6472261.0,0.0
543,FRANCE,Female,40.0,3,134936.3,1,0.0,1.0,14904378.0,0.0
564,FRANCE,Female,40.0,4,0.0,1,1.0,0.0,8545562.0,0.0
667,FRANCE,Male,40.0,5,141642.92,1,1.0,0.0,13473299.0,0.0
575,FRANCE,Male,40.0,8,0.0,1,0.0,0.0,14013851.0,1.0
637,FRANCE,Female,40.0,6,122318.5,1,1.0,0.0,13177871.0,0.0
561,FRANCE,Male,40.0,7,104349.46,1,1.0,0.0,15369997.0,0.0
619,FRANCE,Male,40.0,1,0.0,1,1.0,0.0,14808762.0,0.0
793,FRANCE,Female,40.0,7,0.0,2,1.0,0.0,17389942.0,0.0
692,FRANCE,Female,40.0,8,127852.81,1,1.0,1.0,13246876.0,0.0
686,FRANCE,Male,40.0,5,0.0,1,1.0,0.0,6905626.0,1.0
794,FRANCE,Male,40.0,8,141136.79,1,1.0,1.0,6780383.0,0.0
601,FRANCE,Female,40.0,7,0.0,1,0.0,0.0,8240625.0,1.0
584,FRANCE,Female,40.0,5,0.0,1,1.0,0.0,11358171.0,0.0
724,FRANCE,Female,40.0,9,130274.26,1,1.0,1.0,7485084.0,0.0
730,FRANCE,Male,40.0,1,167685.56,1,1.0,0.0,489611.0,1.0
705,FRANCE,Female,40.0,5,0.0,2,1.0,0.0,9352422.0,0.0
691,FRANCE,Female,40.0,9,0.0,1,0.0,0.0,1096304.0,1.0
733,FRANCE,Male,40.0,7,0.0,2,1.0,0.0,1947673.0,0.0
439,FRANCE,Female,40.0,9,124401.6,1,1.0,0.0,19881424.0,0.0
623,FRANCE,Male,40.0,1,0.0,2,1.0,1.0,1312836.0,0.0
718,FRANCE,Male,40.0,4,0.0,2,1.0,1.0,11091658.0,0.0
806,FRANCE,Female,40.0,5,0.0,1,0.0,1.0,17384404.0,0.0
732,FRANCE,Male,40.0,1,0.0,2,1.0,0.0,18456467.0,0.0
621,FRANCE,Male,40.0,8,0.0,1,1.0,0.0,15515525.0,0.0
740,FRANCE,Female,40.0,1,0.0,2,1.0,0.0,17678039.0,0.0
598,FRANCE,Female,40.0,5,0.0,2,1.0,0.0,3503415.0,0.0
646,FRANCE,Female,40.0,8,0.0,2,1.0,1.0,11546817.0,1.0
753,FRANCE,Female,40.0,6,117469.71,1,1.0,1.0,4813194.0,0.0
583,FRANCE,Male,40.0,5,0.0,2,1.0,0.0,13203413.0,0.0
729,FRANCE,Male,40.0,7,0.0,2,1.0,1.0,10290896.0,0.0
709,FRANCE,Male,40.0,5,0.0,2,1.0,1.0,12282384.0,0.0
531,FRANCE,Female,40.0,5,0.0,2,0.0,0.0,9283389.0,1.0
710,FRANCE,Female,40.0,1,0.0,2,1.0,1.0,19950552.0,0.0
471,FRANCE,Female,40.0,2,0.0,2,1.0,0.0,10572009.0,0.0
568,FRANCE,Female,40.0,3,114954.19,2,0.0,1.0,14339734.0,1.0
699,FRANCE,Female,40.0,8,0.0,2,1.0,1.0,11124309.0,0.0
642,FRANCE,Male,40.0,5,0.0,1,1.0,1.0,11292874.0,1.0
584,FRANCE,Male,40.0,6,0.0,1,1.0,0.0,12226867.0,1.0
669,FRANCE,Female,40.0,6,0.0,1,1.0,0.0,15515525.0,0.0
699,FRANCE,Male,40.0,1,0.0,1,0.0,0.0,1689719.0,1.0
790,FRANCE,Female,40.0,4,0.0,2,0.0,0.0,14961417.0,0.0
652,FRANCE,Male,40.0,3,0.0,2,1.0,0.0,16667733.0,0.0
470,FRANCE,Male,40.0,3,96473.59,1,1.0,0.0,59623.0,0.0
731,FRANCE,Male,40.0,4,170184.99,1,0.0,0.0,7368738.0,1.0
682,FRANCE,Male,40.0,1,0.0,2,1.0,1.0,8286834.0,0.0
598,FRANCE,Female,40.0,5,138162.41,1,1.0,0.0,11278112.0,0.0
578,FRANCE,Male,40.0,8,0.0,1,0.0,0.0,10576001.0,0.0
605,FRANCE,Female,40.0,7,0.0,1,1.0,1.0,10800865.0,0.0
741,FRANCE,Female,40.0,2,0.0,1,0.0,1.0,16125308.0,1.0
743,FRANCE,Male,40.0,8,0.0,2,0.0,0.0,11308608.0,0.0
698,FRANCE,Male,40.0,4,0.0,4,1.0,1.0,1061747.0,0.0
712,FRANCE,Female,40.0,5,0.0,2,0.0,1.0,17247854.0,0.0
667,FRANCE,Male,40.0,7,0.0,2,1.0,1.0,1048891.0,0.0
621,FRANCE,Female,40.0,9,0.0,2,1.0,0.0,13707986.0,0.0
735,FRANCE,Male,40.0,4,0.0,1,1.0,0.0,19849033.0,0.0
641,FRANCE,Female,40.0,8,0.0,1,0.0,0.0,12699667.0,0.0
561,FRANCE,Male,40.0,9,0.0,1,1.0,1.0,792409.0,0.0
709,FRANCE,Female,40.0,9,131569.63,1,1.0,1.0,10397058.0,1.0
517,FRANCE,Male,40.0,4,0.0,2,0.0,1.0,7593747.0,0.0
683,FRANCE,Male,40.0,8,0.0,1,0.0,0.0,989315.0,0.0
803,FRANCE,Female,40.0,4,0.0,2,1.0,0.0,14191494.0,0.0
521,FRANCE,Female,40.0,6,146408.68,2,1.0,0.0,7299367.0,0.0
683,FRANCE,Male,40.0,4,0.0,2,1.0,1.0,3669748.0,0.0
735,FRANCE,Female,40.0,1,0.0,2,1.0,1.0,5754943.0,0.0
845,FRANCE,Female,40.0,4,0.0,2,1.0,0.0,14398029.0,0.0
577,FRANCE,Female,40.0,2,0.0,3,1.0,0.0,15184377.0,1.0
743,FRANCE,Male,40.0,9,0.0,1,1.0,1.0,13747671.0,1.0
676,FRANCE,Male,40.0,8,0.0,2,1.0,0.0,8641046.0,0.0
571,FRANCE,Male,40.0,4,109402.71,1,1.0,0.0,19625709.0,0.0
677,FRANCE,Female,40.0,7,0.0,2,1.0,1.0,6294475.0,0.0
773,FRANCE,Female,40.0,6,0.0,2,1.0,0.0,18486686.0,0.0
642,FRANCE,Male,40.0,5,112670.48,1,1.0,0.0,18396334.0,0.0
684,FRANCE,Female,40.0,1,147822.98,2,0.0,1.0,12295126.0,0.0
691,FRANCE,Female,40.0,5,0.0,2,1.0,0.0,18059866.0,0.0
711,FRANCE,Male,40.0,4,0.0,1,1.0,0.0,10535255.0,0.0
752,FRANCE,Male,40.0,5,0.0,2,1.0,0.0,13291841.0,0.0
748,FRANCE,Male,40.0,1,0.0,2,1.0,1.0,8573626.0,0.0
677,FRANCE,Male,40.0,2,0.0,2,0.0,1.0,12109865.0,0.0
627,FRANCE,Male,40.0,1,141525.96,1,1.0,0.0,14155651.0,0.0
686,FRANCE,Male,40.0,2,0.0,2,1.0,1.0,11385049.0,0.0
597,FRANCE,Female,40.0,1,0.0,2,1.0,0.0,1465112.0,0.0
597,FRANCE,Male,40.0,5,0.0,2,1.0,0.0,17579587.0,0.0
749,FRANCE,Male,40.0,1,98899.91,1,1.0,0.0,14991394.0,0.0
752,FRANCE,Male,40.0,0,0.0,1,1.0,0.0,13185382.0,0.0
669,FRANCE,Female,40.0,8,0.0,3,1.0,0.0,465236.0,1.0
663,FRANCE,Male,40.0,6,96473.39,1,1.0,1.0,8472075.0,0.0
731,FRANCE,Male,40.0,8,0.0,2,1.0,1.0,4249581.0,0.0
727,FRANCE,Male,40.0,3,129299.28,1,1.0,1.0,6444836.0,1.0
572,FRANCE,Male,40.0,8,0.0,1,1.0,0.0,17783006.0,1.0
590,FRANCE,Female,40.0,6,0.0,2,0.0,1.0,9371771.0,0.0
850,FRANCE,Female,40.0,2,0.0,1,1.0,1.0,11697767.0,0.0
581,FRANCE,Female,40.0,8,0.0,2,1.0,0.0,11304635.0,0.0
596,FRANCE,Female,40.0,7,0.0,2,1.0,1.0,17396254.0,0.0
750,FRANCE,Female,40.0,9,0.0,1,1.0,1.0,15162371.0,0.0
632,FRANCE,Male,40.0,2,0.0,2,0.0,1.0,18901614.0,0.0
611,FRANCE,Male,40.0,6,146780.76,1,1.0,1.0,13683433.0,0.0
668,FRANCE,Female,40.0,3,0.0,2,1.0,1.0,13879987.0,0.0
652,FRANCE,Male,40.0,10,121406.56,1,1.0,0.0,8590109.0,0.0
545,FRANCE,Male,40.0,5,0.0,1,0.0,0.0,5860161.0,1.0
644,FRANCE,Female,40.0,9,95441.27,1,1.0,0.0,10876105.0,1.0
722,FRANCE,Female,40.0,5,0.0,2,1.0,1.0,7190577.0,0.0
717,FRANCE,Female,40.0,4,0.0,2,0.0,1.0,18254704.0,0.0
651,FRANCE,Male,40.0,5,141225.57,1,1.0,1.0,8882208.0,0.0
729,FRANCE,Male,40.0,1,0.0,2,1.0,0.0,14308638.0,0.0
526,FRANCE,Male,40.0,2,0.0,1,0.0,1.0,11509138.0,1.0
630,FRANCE,Female,40.0,9,0.0,2,1.0,0.0,9109685.0,0.0
641,FRANCE,Female,40.0,2,0.0,2,1.0,1.0,1587353.0,0.0
694,FRANCE,Male,40.0,10,117565.62,2,1.0,0.0,1211756.0,0.0
745,FRANCE,Male,40.0,1,0.0,1,1.0,0.0,4981562.0,0.0
568,FRANCE,Male,40.0,1,125739.26,2,0.0,0.0,13460094.0,0.0
759,FRANCE,Male,40.0,4,0.0,2,1.0,0.0,12461559.0,0.0
637,FRANCE,Female,40.0,1,0.0,2,1.0,1.0,12186687.0,0.0
580,FRANCE,Male,40.0,7,74896.92,2,1.0,1.0,1986942.0,1.0
676,FRANCE,Male,40.0,8,0.0,1,0.0,1.0,251467.0,0.0
691,FRANCE,Male,40.0,1,0.0,2,1.0,1.0,14561317.0,0.0
642,FRANCE,Female,40.0,1,137907.35,1,1.0,0.0,18781643.0,0.0
850,FRANCE,Female,40.0,4,0.0,2,1.0,0.0,10334974.0,0.0
775,FRANCE,Female,40.0,5,154558.18,1,1.0,0.0,16336556.0,0.0
567,FRANCE,Female,40.0,7,0.0,1,1.0,1.0,5066492.0,1.0
705,FRANCE,Male,40.0,5,114285.2,1,1.0,1.0,14959361.0,0.0
625,FRANCE,Female,40.0,3,115895.42,1,0.0,1.0,3947363.0,0.0
565,FRANCE,Female,40.0,6,0.0,1,1.0,0.0,10379284.0,0.0
672,FRANCE,Male,40.0,4,0.0,2,1.0,1.0,16733678.0,0.0
651,FRANCE,Male,40.0,4,0.0,1,1.0,1.0,14771583.0,0.0
687,FRANCE,Female,40.0,9,0.0,1,1.0,1.0,5988.0,1.0
602,FRANCE,Female,40.0,2,0.0,2,1.0,0.0,18272007.0,0.0
789,FRANCE,Male,40.0,10,0.0,2,0.0,1.0,11358185.0,0.0
630,FRANCE,Female,40.0,9,0.0,1,1.0,0.0,11905913.0,0.0
743,FRANCE,Male,40.0,7,0.0,2,1.0,1.0,7586541.0,0.0
597,FRANCE,Female,40.0,9,135655.65,1,1.0,1.0,14555356.0,0.0
773,FRANCE,Male,40.0,6,0.0,2,0.0,1.0,8143561.0,0.0
712,FRANCE,Female,40.0,3,0.0,2,1.0,1.0,17453617.0,0.0
703,FRANCE,Male,40.0,2,0.0,2,1.0,1.0,9984395.0,0.0
850,FRANCE,Female,40.0,10,97786.08,1,0.0,0.0,5155458.0,1.0
683,FRANCE,Male,40.0,7,0.0,2,0.0,0.0,8295112.0,0.0
790,FRANCE,Female,40.0,8,0.0,2,1.0,1.0,19948432.0,0.0
619,FRANCE,Female,40.0,6,0.0,1,1.0,1.0,14709384.0,0.0
628,FRANCE,Female,40.0,1,0.0,2,1.0,0.0,9108785.0,0.0
573,FRANCE,Male,40.0,9,0.0,2,1.0,0.0,2510117.0,0.0
501,FRANCE,Female,40.0,8,0.0,1,0.0,0.0,14194692.0,0.0
667,FRANCE,Male,40.0,6,0.0,1,1.0,0.0,8889005.0,0.0
667,FRANCE,Male,40.0,9,106936.71,2,1.0,0.0,763363.0,0.0
667,FRANCE,Female,40.0,6,0.0,1,0.0,0.0,12673296.0,1.0
699,FRANCE,Female,40.0,7,0.0,1,1.0,1.0,15287613.0,0.0
671,FRANCE,Male,40.0,7,0.0,1,0.0,1.0,11027384.0,0.0
584,FRANCE,Male,40.0,6,150358.97,2,1.0,1.0,15803557.0,0.0
709,FRANCE,Female,40.0,5,0.0,2,1.0,1.0,1299842.0,0.0
671,FRANCE,Female,40.0,3,0.0,2,1.0,1.0,18554771.0,0.0
717,FRANCE,Female,40.0,6,0.0,2,1.0,1.0,13173673.0,0.0
681,FRANCE,Male,40.0,0,105969.42,1,1.0,0.0,577156.0,0.0
499,FRANCE,Female,40.0,3,0.0,1,1.0,0.0,6193136.0,1.0
479,FRANCE,Male,40.0,6,0.0,2,1.0,1.0,12076466.0,0.0
709,FRANCE,Male,40.0,10,87842.98,1,1.0,0.0,14304972.0,0.0
627,FRANCE,Male,40.0,3,0.0,2,1.0,0.0,11444872.0,0.0
528,FRANCE,Male,40.0,4,0.0,2,1.0,1.0,8795959.0,0.0
679,FRANCE,Male,40.0,5,0.0,2,0.0,1.0,6797645.0,0.0
738,FRANCE,Male,40.0,6,0.0,1,1.0,0.0,16992111.0,0.0
724,FRANCE,Female,40.0,1,0.0,2,1.0,1.0,8662236.0,0.0
779,FRANCE,Male,40.0,8,85893.46,1,1.0,0.0,17051431.0,0.0
758,FRANCE,Male,40.0,9,148770.87,1,1.0,0.0,12851841.0,0.0
543,FRANCE,Male,40.0,4,0.0,1,1.0,1.0,707806.0,0.0
754,FRANCE,Male,40.0,10,0.0,1,1.0,0.0,15515525.0,1.0
663,FRANCE,Male,40.0,4,98612.1,1,1.0,0.0,15132524.0,0.0
607,FRANCE,Male,40.0,10,0.0,1,0.0,1.0,15448601.0,0.0
644,FRANCE,Female,40.0,10,0.0,2,0.0,0.0,18368209.0,0.0
670,FRANCE,Male,40.0,3,0.0,2,0.0,0.0,16096844.0,0.0
639,FRANCE,Male,40.0,8,153639.11,1,1.0,0.0,13835168.0,1.0
702,FRANCE,Male,40.0,3,148556.74,2,1.0,0.0,14605629.0,0.0
579,FRANCE,Male,40.0,6,112808.18,1,1.0,1.0,18386801.0,0.0
678,FRANCE,Female,40.0,4,0.0,2,0.0,0.0,19976129.0,1.0
714,FRANCE,Male,40.0,9,0.0,1,0.0,0.0,15287688.0,0.0
663,FRANCE,Female,40.0,0,0.0,1,0.0,0.0,3534213.0,1.0
773,FRANCE,Female,40.0,8,0.0,2,1.0,0.0,7366994.0,0.0
683,FRANCE,Male,40.0,9,0.0,2,1.0,1.0,13481194.0,0.0
524,FRANCE,Male,40.0,4,0.0,2,1.0,1.0,3184059.0,0.0
510,FRANCE,Male,40.0,1,188285.68,1,0.0,0.0,4243775.0,0.0
628,FRANCE,Male,40.0,6,109013.59,1,1.0,1.0,778395.0,0.0
728,FRANCE,Female,40.0,8,0.0,2,1.0,0.0,6692683.0,0.0
683,FRANCE,Female,40.0,1,0.0,2,1.0,1.0,757620.0,0.0
646,FRANCE,Female,40.0,4,0.0,2,1.0,1.0,4387352.0,0.0
850,FRANCE,Female,40.0,0,0.0,1,0.0,0.0,10010106.0,1.0
716,FRANCE,Male,40.0,6,0.0,2,1.0,1.0,5760048.0,0.0
635,FRANCE,Male,40.0,4,0.0,2,1.0,0.0,12448988.0,0.0
604,FRANCE,Male,40.0,5,0.0,1,1.0,0.0,7578655.0,0.0
564,FRANCE,Female,40.0,5,0.0,1,1.0,0.0,12763088.0,1.0
686,FRANCE,Male,40.0,5,62389.03,2,1.0,0.0,58253.0,0.0
633,FRANCE,Male,40.0,10,0.0,2,1.0,1.0,12672647.0,0.0
643,FRANCE,Female,40.0,7,0.0,1,0.0,1.0,1425135.0,1.0
644,FRANCE,Male,40.0,2,112713.34,1,1.0,1.0,15078429.0,0.0
724,FRANCE,Male,40.0,4,0.0,1,1.0,0.0,7287664.0,1.0
712,FRANCE,Male,40.0,8,0.0,1,1.0,1.0,1963264.0,0.0
550,FRANCE,Female,40.0,8,150490.32,1,0.0,0.0,16646821.0,0.0
646,FRANCE,Male,40.0,7,96486.57,1,1.0,0.0,12597936.0,0.0
684,FRANCE,Male,40.0,7,122929.42,1,1.0,0.0,14057917.0,1.0
637,FRANCE,Female,40.0,5,0.0,1,1.0,1.0,6173143.0,0.0
648,FRANCE,Male,40.0,4,0.0,2,1.0,1.0,1634872.0,0.0
759,FRANCE,Male,40.0,4,0.0,1,1.0,0.0,12461559.0,0.0
665,FRANCE,Female,40.0,1,0.0,2,1.0,1.0,16184803.0,0.0
634,FRANCE,Female,40.0,4,0.0,1,0.0,0.0,1614235.0,1.0
659,FRANCE,Male,40.0,7,106086.42,2,1.0,0.0,2690063.0,0.0
712,FRANCE,Female,40.0,0,125487.89,1,1.0,1.0,15811171.0,0.0
677,FRANCE,Female,40.0,4,0.0,2,1.0,1.0,11234951.0,0.0
629,FRANCE,Male,40.0,6,0.0,1,1.0,0.0,1393563.0,0.0
645,FRANCE,Male,40.0,8,0.0,2,1.0,0.0,10784281.0,0.0
548,FRANCE,Female,40.0,3,0.0,1,0.0,0.0,5781784.0,0.0
538,FRANCE,Female,40.0,6,0.0,1,1.0,0.0,15285596.0,0.0
476,FRANCE,Female,40.0,4,0.0,2,1.0,0.0,18254704.0,0.0
